FID,OBJECTID_1,id,ID_FIETS,X,Y,OBJECTID,tblalgemen,IDfietsens,MCSCode,MCSCodefie,MCSCodef_1,tblintermo,Positie,Betalend,Toegangsco,Afgesloten,Typevanafs,Eigenaarte,Infrastruc,Plaatsenfi,Plaatsen_1,Plaatsenba,Plaatsen_2,Plaatsenbr,Plaatsen_3,Plaatsenel,Plaatsen_4,Plaatsen_5,Plaatsen_6,Plaatsento,Plaatsen_7,Plaatsen_8,Camerabewa,voldoendev,X_WGS,Y_WGS
783,784,332,0,"146854,548 m","165744,269 m",211,Uccle/Ukkel-stalle,332,11240004007,0, ,Fietsenstalling f3,op perron 1A/achter fietsenstalling f1,0,0,1,Safe-Bike box,NMBS,Overdekt (luifel),24,0,0,0,4,0,0,0,0,0,28,24,4,0,-1,"3° 52' 14,962"" E","50° 46' 14,268"" N"
784,785,746,0,"147418,090 m","164563,167 m",212,Uccle/Ukkel-Calevoet,746,11240005010,0, ,Fietsenstalling f1,langs perron 1 en op parking P1,0,0,0,NVT,NMBS,Overdekt (luifel),49,25,0,0,4,0,0,0,0,0,78,74,4,0,0,"3° 48' 1,061"" E","50° 58' 48,719"" N"
785,786,333,0,"147443,608 m","164588,407 m",213,Uccle/Ukkel-Calevoet,333,11240005010,0, ,Fietsenstalling f2,Langs perron 2 en op parking P2,0,0,0,NVT,NMBS,Overdekt (luifel),70,0,0,0,0,0,0,0,0,0,70,70,0,0,-1,"3° 48' 0,329"" E","50° 58' 49,632"" N"
786,787,842,0,"147431,681 m","164574,678 m",214,Uccle/Ukkel-Calevoet,842,11240005010,0, ,Fietsenstalling f1,naast open ontmoetingsplaats perron 1,0,0,0,NVT,NMBS,Overdekt (luifel),56,0,0,0,0,0,0,0,0,0,56,56,0,0,-1,"4° 16' 18,601"" E","50° 52' 8,103"" N"
787,788,745,0,"147379,952 m","164576,619 m",215,Uccle/Ukkel-Calevoet,745,11240005010,0, ,Fietsenstalling f2,kant perronspoor 2,0,0,0,NVT,NMBS,Overdekt (luifel),14,0,0,0,0,0,0,0,0,0,14,14,0,0,-1,"4° 16' 19,979"" E","50° 52' 7,513"" N"
788,789,321,0,"147902,652 m","162593,299 m",216,Linkebeek,321,11240008002,0, ,Fietsenstalling f1,kant Stationsgebouw,0,0,0,NVT,NMBS,Overdekt (luifel),64,0,0,0,0,0,0,0,0,0,64,64,0,0,1,"4° 1' 19,713"" E","50° 54' 26,081"" N"
789,790,317,0,"148952,768 m","161876,302 m",217,Holleken,317,11240009001,0, ,Fietsenstalling f2,kant parking,0,0,0,NVT,NMBS,Overdekt (luifel),63,0,0,0,8,0,0,0,0,0,71,63,8,0,0,"4° 1' 22,403"" E","50° 54' 27,147"" N"
790,791,741,0,"149545,010 m","159676,201 m",218,St-Gen-Rode/Rhode-St-Gen,741,11240011006,30503065104, ,Fietsenstalling f1,Hansbekedorp,0,0,-1,houten panelen,Infrabel,Overdekt (luifel),16,0,0,0,0,0,0,0,0,0,16,16,0,0,-1,"3° 32' 5,237"" E","51° 4' 25,681"" N"
791,792,740,0,"149545,816 m","159673,575 m",219,St-Gen-Rode/Rhode-St-Gen,740,11240011006,30503065107, ,Fietsenstalling f2,Zandestraat,0,0,-1, ,Derde,Overdekt (luifel),144,0,0,0,0,0,0,0,0,0,144,144,0,0,1,"3° 32' 6,514"" E","51° 4' 24,691"" N"
792,793,739,0,"149495,603 m","159705,351 m",220,St-Gen-Rode/Rhode-St-Gen,739,11240011006,0, ,Fietsenstalling f1,Voorzijde station/Noordstraat,0,0,0,NVT,NMBS,Overdekt (luifel),280,0,0,0,20,0,0,0,0,0,300,280,20,-1,-1,"3° 18' 49,264"" E","50° 51' 26,726"" N"
793,794,330,0,"149503,404 m","159743,939 m",221,St-Gen-Rode/Rhode-St-Gen,330,11240011006,0, ,Fietsenstalling f2,Zuidstraat: tegen keermuur station,0,0,0,NVT,NMBS,Overdekt (luifel),48,0,0,0,0,0,0,0,0,0,48,48,0,0,0,"3° 18' 49,356"" E","50° 51' 24,555"" N"
794,795,304,0,"150856,042 m","170317,229 m",222,Bru.-Schuman,304,11610006101,0, ,Fietsenstalling f3,Reizigersparking Zuidstraat,0,0,0,NVT,NMBS,Overdekt (luifel),28,0,0,0,0,0,0,0,0,0,28,28,0,0,-1,"3° 18' 57,894"" E","50° 51' 29,928"" N"
795,796,1074,0,"151060,115 m","170281,448 m",223,Bru.-Schuman,1074,11610006101,0, ,Fietsenstalling f4,Stationsplein tegen keermuur,0,0,0,NVT,Stad/Gemeente,Overdekt (luifel),38,0,0,0,0,0,0,0,0,0,38,38,0,0,1,"3° 18' 45,678"" E","50° 51' 23,056"" N"
796,797,303,0,"150296,504 m","169758,679 m",224,Bru.-Luxembg,303,11610007011,3513111005, ,Fietsenstalling f1,Nabij de Invalidenlaan,0,0,-1, ,NMBS,Overdekt (luifel),134,0,0,0,3,0,0,0,0,0,137,134,3,0,1,"3° 14' 18,996"" E","51° 20' 5,190"" N"
797,798,707,0,"150346,326 m","169713,017 m",225,Bru.-Luxembg,707,11610007011,0, ,Fietsenstalling f1,ex-goederenkoer/kop parking P1,0,0,0,NVT,NMBS,Andere,72,13,0,0,0,0,0,0,0,0,85,85,0,0,-1,"4° 9' 17,404"" E","50° 59' 25,165"" N"
798,799,706,0,"150302,433 m","169760,239 m",226,Bru.-Luxembg,706,11610007011,0, ,Fietsenstalling f2,Tegen stationsgebouw,0,0,0,NVT,Stad/Gemeente,Open lucht,0,25,0,0,0,0,0,0,0,0,25,25,0,0,0,"4° 9' 18,622"" E","50° 59' 24,291"" N"
799,800,326,0,"150756,241 m","168837,071 m",227,Germoir/Mouterij,326,11610008001,0, ,Fietsenstalling f1,Tussen SG en ex-goederenkoer,0,0,0,NVT,NMBS,Overdekt (luifel),39,0,0,0,0,0,0,0,0,0,39,39,0,0,0,"4° 0' 44,387"" E","50° 43' 30,281"" N"
800,801,789,0,"150769,347 m","168822,821 m",228,Germoir/Mouterij,789,11610008001,0, ,Fietsenstalling f2,tussen WC-gebouw en OW,0,0,0,NVT,NMBS,Openlucht,0,36,0,0,0,0,0,0,0,0,36,36,0,0,0,"4° 0' 45,890"" E","50° 43' 29,006"" N"
801,802,790,0,"150852,557 m","168877,532 m",229,Germoir/Mouterij,790,11610008001,0, ,Fietsenstalling f1,kant Stationsplein,0,0,0,NVT,NMBS,Overdekt (luifel),28,0,0,0,0,0,0,0,0,0,28,28,0,0,1,"3° 52' 45,843"" E","50° 53' 52,380"" N"
802,803,791,0,"150693,938 m","168861,514 m",230,Germoir/Mouterij,791,11610008001,0, ,Fietsenstalling f2,Kant Mergellaan,0,0,0,NVT,NMBS,Overdekt (luifel),156,0,0,0,6,0,0,0,0,0,162,156,6,0,1,"3° 52' 46,293"" E","50° 53' 51,461"" N"
803,804,792,0,"150730,030 m","168776,848 m",231,Germoir/Mouterij,792,11610008001,0, ,Fietsenstalling f1,kant perron 1/tegen overweg,0,0,0,NVT,Stad/Gemeente,Overdekt (luifel),27,0,0,0,0,0,0,0,0,0,27,27,0,0,1,"3° 51' 25,541"" E","50° 53' 32,083"" N"
804,805,793,0,"150701,010 m","168808,260 m",232,Germoir/Mouterij,793,11610008001,0, ,Fietsenstalling f1,Aan overweg Landuitstraat,0,0,0,NVT,NMBS,Overdekt (luifel),14,0,0,0,0,0,0,0,0,0,14,14,0,0,1,"4° 4' 1,912"" E","50° 52' 37,559"" N"
805,806,309,0,"151461,138 m","167963,258 m",233,Etterbeek,309,11610009059,0, ,Fietsenstalling f1,naast stationsgebouw,0,0,0,NVT,NMBS,Open lucht,0,28,0,0,0,0,0,0,0,0,28,28,0,0,1,"3° 55' 12,719"" E","50° 48' 7,691"" N"
806,807,708,0,"151452,505 m","167968,146 m",234,Etterbeek,708,11610009059,30690033526, ,Fietsenstalling f1,perron 1 kant Poperinge,0,0,0, ,NMBS,Overdekt (luifel),120,0,0,0,0,0,0,0,0,0,120,120,0,-1,1,"2° 52' 29,951"" E","50° 50' 56,586"" N"
807,808,335,0,"152196,354 m","166461,621 m",235,Watermael/Watermaal,335,11610010007,30690033525, ,Fietsenstalling f2,perron 1 kant Ieper,0,0,0, ,NMBS,Overdekt (luifel),120,0,0,0,0,0,0,0,0,0,120,120,0,-1,-1,"2° 52' 33,101"" E","50° 50' 53,112"" N"
808,809,749,0,"152804,102 m","164945,683 m",236,Boitsfort/Bosvoorde,749,11610012008,30660047109, ,Fietsenstalling f1,Naast stationsgebouw,0,0,-1,Andere,NMBS,Overdekt (luifel),180,0,0,0,0,0,0,0,0,0,180,180,0,-1,-1,"3° 15' 15,529"" E","50° 54' 52,547"" N"
809,810,752,0,"152762,237 m","165014,592 m",237,Boitsfort/Bosvoorde,752,11610012008,30660044013, ,Fietsenstalling f1,Naast stationsgebouw,0,0,-1,Andere,NMBS,Overdekt (luifel),252,0,0,0,0,0,0,0,0,0,252,252,0,-1,1,"3° 12' 46,495"" E","50° 55' 17,428"" N"
810,811,295,0,"152846,851 m","164931,070 m",238,Boitsfort/Bosvoorde,295,11610012008,30660044009, ,Fietsenstalling f2,Prins Albertlaan/perron 2,0,0,-1,Gebouw,NMBS,Overdekt (luifel),72,0,0,0,0,0,0,0,0,0,72,72,0,0,1,"3° 12' 45,381"" E","50° 55' 18,312"" N"
811,812,312,0,"155701,580 m","161740,704 m",239,Groenendael,312,11610016007,0, ,Fietsenstalling f4,Onder brug/Stationsstraat kant SG,0,0,-1,Hek,NMBS,Andere,126,0,0,0,12,0,0,0,0,0,138,126,12,0,0,"3° 12' 49,688"" E","50° 55' 17,334"" N"
812,813,747,0,"155688,631 m","161722,033 m",240,Groenendael,747,11610016007,0, ,Fietsenstalling f5,Onder brug/kant Prins Albertlaan,0,0,-1,Hek,NMBS,Andere,48,0,0,0,6,0,0,0,0,0,54,48,6,0,1,"3° 12' 50,150"" E","50° 55' 18,241"" N"
813,814,834,0,"155695,339 m","161762,806 m",241,Groenendael,834,11610016007,0, ,Fietsenstalling f3,onder brug/ overkant Stationsstraat/Wolvestraat,0,0,0, ,Stad/Gemeente,Andere,250,0,0,0,0,0,0,0,0,0,250,250,0,-1,1,"3° 12' 49,487"" E","50° 55' 16,948"" N"
814,815,316,0,"157063,371 m","161025,614 m",242,Hoeilaart,316,11610018018,3513114216, ,Fietsenstalling f1,tussen parking en perron 1,0,0,-1,Hek,NMBS,Overdekt (luifel),330,0,0,0,15,0,0,0,0,0,345,330,15,0,1,"3° 16' 59,494"" E","51° 20' 26,552"" N"
815,816,748,0,"156688,560 m","161221,783 m",243,Hoeilaart,748,11610018018,0, ,Fietsenstalling f1,Naast SG,0,0,0,NVT,Stad/Gemeente,Overdekt (luifel),80,0,0,0,0,0,0,0,0,0,80,80,0,0,1,"2° 39' 4,891"" E","51° 4' 47,606"" N"
296,297,411,411,"168362,607 m","227516,744 m",0,Noorderkempen,411,20004067003,30730052914, ,Fietsenstalling f1,naast SG kant De Panne,0,0,0,NVT,NMBS,Overdekt (luifel),28,0,0,0,0,0,0,0,0,0,28,28,0,0,1,"3° 2' 31,520"" E","51° 1' 32,524"" N"
297,298,972,972,"168428,392 m","227499,033 m",0,Noorderkempen,972,20004067003,30730052912, ,Fietsenstalling f2,naast SG kant Lichtervelde,0,0,0,NVT,NMBS,Overdekt (luifel),128,0,0,0,12,0,0,0,0,0,140,128,12,0,1,"3° 2' 33,636"" E","51° 1' 33,019"" N"
298,299,853,853,"153892,607 m","214947,215 m",0,Antwerpen-luchtbal,853,20120049001,30730052915, ,Fietsenstalling f3,Parking Hoogledestraat/perron 2,0,0,0,NVT,NMBS,Overdekt (luifel),54,0,0,0,0,0,0,0,0,0,54,54,0,0,1,"3° 2' 34,401"" E","51° 1' 32,102"" N"
299,300,342,342,"154096,084 m","216864,888 m",0,Antwerpen-noorderdokken,342,20120052007,0, ,Fietsenstalling f10,Bloemistenstraat,0,0,0,NVT,Stad/Gemeente,Openlucht,0,80,0,0,0,0,0,0,0,0,80,80,0,0,1,"3° 15' 44,443"" E","50° 49' 25,957"" N"
300,301,362,362,"154576,269 m","219038,451 m",0,Ekeren,362,20120053806,0, ,Fietsenstalling f11,stationsplein,0,0,0,NVT,Stad/Gemeente,Overdekt (luifel),714,55,0,0,0,0,0,0,0,0,769,769,0,0,-1,"3° 15' 47,316"" E","50° 49' 31,367"" N"
301,302,362,362,"154580,079 m","219025,593 m",0,Ekeren,362,20120053806,0, ,Fietsenstalling f11,stationsplein,0,0,0,NVT,Stad/Gemeente,Overdekt (luifel),714,55,0,0,0,0,0,0,0,0,769,769,0,0,-1,"3° 15' 47,190"" E","50° 49' 32,358"" N"
302,303,874,874,"154540,497 m","219027,551 m",0,Ekeren,874,20120053806,0, ,Fietsenstalling f2,voorkant naast frituur,1,1,1,stalen afsluiting / traliewerk,NMBS,Overdekt (luifel),168,0,0,0,0,0,0,0,0,0,168,168,0,0,1,"3° 15' 50,769"" E","50° 49' 30,342"" N"
303,304,874,874,"154542,931 m","219014,586 m",0,Ekeren,874,20120053806,0, ,Fietsenstalling f2,voorkant naast frituur,1,1,1,stalen afsluiting / traliewerk,NMBS,Overdekt (luifel),168,0,0,0,0,0,0,0,0,0,168,168,0,0,1,"3° 15' 51,242"" E","50° 49' 30,954"" N"
304,305,873,873,"154579,386 m","219068,439 m",0,Ekeren,873,20120053806,0, ,Fietsenstalling f3,perron 1: personeel,0,0,0,NVT,NMBS,Overdekt (luifel),108,0,0,0,19,0,0,0,0,0,127,108,19,0,1,"3° 15' 51,451"" E","50° 49' 30,273"" N"
305,306,420,420,"154635,292 m","220122,387 m",0,St-mariaburg,420,20120055006,0, ,Fietsenstalling f5,helling (Tacklaan naar ODG1),0,0,0,NVT,NMBS,Overdekt (luifel),248,14,0,0,12,0,0,0,0,0,274,262,12,0,1,"3° 15' 39,198"" E","50° 49' 27,181"" N"
306,307,420,420,"154638,025 m","220107,625 m",0,St-mariaburg,420,20120055006,0, ,Fietsenstalling f6,Fietsenstallingen Tacklaan,0,0,0,NVT,NMBS,Overdekt (luifel),350,30,0,0,4,0,0,0,0,0,384,380,4,0,1,"3° 15' 49,508"" E","50° 49' 27,913"" N"
307,308,385,385,"154443,409 m","222613,187 m",0,Kapellen,385,20120057416,0, ,Fietsenstalling f6,Fietsenstallingen Tacklaan,0,0,0,NVT,NMBS,Overdekt (luifel),350,30,0,0,4,0,0,0,0,0,384,380,4,0,1,"3° 15' 44,990"" E","50° 49' 27,586"" N"
308,309,917,917,"154483,549 m","222650,090 m",0,Kapellen,917,20120057416,0, ,Fietsenstalling f6,Fietsenstallingen Tacklaan,0,0,0,NVT,NMBS,Overdekt (luifel),350,30,0,0,4,0,0,0,0,0,384,380,4,0,1,"3° 15' 46,883"" E","50° 49' 27,786"" N"
309,310,920,920,"154459,163 m","222695,410 m",0,Kapellen,920,20120057416,0, ,Fietsenstalling f6,Fietsenstallingen Tacklaan,0,0,0,NVT,NMBS,Overdekt (luifel),350,30,0,0,4,0,0,0,0,0,384,380,4,0,1,"3° 15' 45,164"" E","50° 49' 27,526"" N"
310,311,373,373,"156394,316 m","228380,329 m",0,Heide,373,20120063414,0, ,Fietsenstalling f6,Fietsenstallingen Tacklaan,0,0,0,NVT,NMBS,Overdekt (luifel),350,30,0,0,4,0,0,0,0,0,384,380,4,0,1,"3° 15' 46,471"" E","50° 49' 27,562"" N"
311,312,1075,1075,"156382,992 m","228381,070 m",0,Heide,1075,20120063414,0, ,Fietsenstalling f6,Fietsenstallingen Tacklaan,0,0,0,NVT,NMBS,Overdekt (luifel),350,30,0,0,4,0,0,0,0,0,384,380,4,0,1,"3° 15' 47,948"" E","50° 49' 27,830"" N"
312,313,897,897,"156391,459 m","228278,200 m",0,Heide,897,20120063414,0, ,Fietsenstalling f6,Fietsenstallingen Tacklaan,0,0,0,NVT,NMBS,Overdekt (luifel),350,30,0,0,4,0,0,0,0,0,384,380,4,0,1,"3° 15' 47,579"" E","50° 49' 27,645"" N"
313,314,389,389,"156877,834 m","229896,561 m",0,Kijkuit,389,20120065001,0, ,Fietsenstalling f8,Stalling in Fietspunt Tacklaan,0,0,1,draadafsluiting,Stad/Gemeente,Lokaal in gebouw,100,12,0,0,0,0,0,0,0,0,112,112,0,-1,1,"3° 15' 42,604"" E","50° 49' 26,671"" N"
314,315,384,384,"156848,465 m","231262,176 m",0,Kalmthout,384,20120066413,0, ,Fietsenstalling f9,Perron 8,0,0,0,NVT,NMBS,Overdekt (luifel),180,0,0,0,0,0,0,0,0,0,180,180,0,-1,1,"3° 15' 45,886"" E","50° 49' 27,861"" N"
315,316,914,914,"156800,855 m","231272,888 m",0,Kalmthout,914,20120066413,0, ,Fietsenstalling f1,voor ingang station,0,0,0,NVT,NMBS,Overdekt (luifel),28,0,0,0,0,0,0,0,0,0,28,28,0,0,1,"3° 49' 40,900"" E","50° 59' 32,384"" N"
316,317,915,915,"156826,743 m","231238,569 m",0,Kalmthout,915,20120066413,30503062105, ,Fietsenstalling f2,naast station,0,0,0, ,NMBS,Open lucht,0,77,0,0,0,0,0,0,0,0,77,77,0,0,-1,"3° 34' 28,938"" E","51° 3' 54,808"" N"
317,318,1012,1012,"156593,205 m","235364,367 m",0,Wildert,1012,20120070506,0, ,Fietsenstalling f1,onder viaduct,0,0,0, ,NMBS,Andere,194,0,0,0,8,0,0,0,0,0,202,194,8,-1,-1,"3° 34' 28,678"" E","51° 3' 54,140"" N"
318,319,434,434,"156564,265 m","235361,184 m",0,Wildert,434,20120070506,0, ,Fietsenstalling f1,onder viaduct,0,0,0, ,NMBS,Andere,194,0,0,0,8,0,0,0,0,0,202,194,8,-1,-1,"3° 34' 29,517"" E","51° 3' 53,964"" N"
319,320,365,365,"155739,231 m","239285,281 m",0,Essen,365,20120074524,0, ,Fietsenstalling f3,op autoparking P2,0,0,0, ,NMBS,Open lucht,0,48,0,0,0,0,0,0,0,0,48,48,0,0,1,"3° 34' 27,279"" E","51° 3' 53,139"" N"
320,321,877,877,"155758,271 m","239160,862 m",0,Essen,877,20120074524,0, ,Fietsenstalling f1,Op helling perron 1,0,0,0, ,Infrabel,Open lucht,0,6,0,0,0,0,0,0,0,0,6,6,0,0,0,"3° 47' 24,178"" E","50° 58' 15,779"" N"
321,322,350,350,"158835,030 m","205940,997 m",0,Boechout,350,20150008214,0, ,Fietsenstalling f1,naast stationsgebouw,0,0,0,NVT,NMBS,Fietsgebouw,40,0,0,0,0,0,0,0,0,0,40,40,0,0,1,"4° 7' 59,796"" E","51° 0' 19,398"" N"
322,323,860,860,"158806,827 m","205923,125 m",0,Boechout,860,20150008214,0, ,Fietsenstalling f1,naast stationsgebouw,0,0,0,NVT,NMBS,Fietsgebouw,40,0,0,0,0,0,0,0,0,0,40,40,0,0,1,"4° 8' 0,157"" E","51° 0' 19,126"" N"
323,324,396,396,"163431,368 m","202863,687 m",0,Lier,396,20150014612,0, ,Fietsenstalling f2,Fortstraat,0,0,0,NVT,Stad/Gemeente,Overdekt (luifel),140,0,0,0,0,0,0,0,0,0,140,140,0,0,1,"4° 7' 57,239"" E","51° 0' 21,508"" N"
324,325,946,946,"163586,626 m","202895,190 m",0,Lier,946,20150014612,0, ,Fietsenstalling f1,Langs spoor 1 kant GSP,0,0,0,NVT,NMBS,Overdekt (luifel),168,0,0,0,10,0,0,0,0,0,178,168,10,0,1,"3° 59' 1,831"" E","50° 58' 16,883"" N"
325,326,945,945,"163479,734 m","202925,247 m",0,Lier,945,20150014612,0, ,Fietsenstalling f2,Langs spoor 1 kant Aalst,0,0,0,NVT,NMBS,Overdekt (luifel),216,0,0,0,0,0,0,0,0,0,216,216,0,0,1,"3° 59' 5,083"" E","50° 58' 15,115"" N"
326,327,945,945,"163511,272 m","202928,510 m",0,Lier,945,20150014612,30660028418, ,Fietsenstalling f1,"naast SG, kant Kortrijk",0,0,1,houten afsluiting,NMBS,Overdekt (luifel),190,0,0,0,10,0,0,0,0,0,200,190,10,-1,1,"3° 7' 36,667"" E","51° 1' 31,020"" N"
327,328,945,945,"163522,914 m","202940,946 m",0,Lier,945,20150014612,30660028426, ,Fietsenstalling f3,"naast SG, kant Brugge",0,0,0,NVT,NMBS,Overdekt (luifel),112,0,0,0,0,0,0,0,0,0,112,112,0,0,1,"3° 7' 31,995"" E","51° 1' 33,780"" N"
328,329,948,948,"163475,077 m","202865,769 m",0,Lier,948,20150014612,30660028422, ,Fietsenstalling f2,"Kortemarkstraat, naast autoparking P2",0,0,1,trespa platen,NMBS,Overdekt (luifel),112,0,0,0,10,0,0,0,0,0,122,112,10,-1,1,"3° 7' 33,138"" E","51° 1' 30,913"" N"
531,532,948,948,"163492,916 m","202874,557 m",0,Lier,948,20150014612,0, ,Fietsenstalling f1,aan ingang parking P1,0,0,0,NVT,NMBS,Overdekt (luifel),528,0,24,0,40,0,0,0,0,0,592,552,40,-1,-1,"4° 5' 40,060"" E","50° 52' 59,961"" N"
532,533,947,947,"163489,859 m","202873,827 m",0,Lier,947,20150014612,0, ,Fietsenstalling f2,in onderbrugging,0,0,0,NVT,NMBS,Overdekt (luifel),216,0,0,0,0,0,0,0,0,0,216,216,0,-1,1,"4° 5' 35,285"" E","50° 52' 59,772"" N"
329,330,922,922,"167418,056 m","204575,020 m",0,Kessel,922,20150019011,0, ,Fietsenstalling f2,in onderbrugging,0,0,0,NVT,NMBS,Overdekt (luifel),216,0,0,0,0,0,0,0,0,0,216,216,0,-1,1,"4° 5' 34,005"" E","50° 52' 58,810"" N"
330,331,387,387,"167474,174 m","204568,634 m",0,Kessel,387,20150019011,0, ,Fietsenstalling f1,Langs perron 1,0,0,0,NVT,NMBS,Overdekt (luifel),84,0,0,0,0,0,0,0,0,0,84,84,0,0,1,"3° 49' 32,232"" E","50° 48' 58,980"" N"
331,332,355,355,"176426,176 m","206232,207 m",0,Bouwel,355,20150028011,30511103911, ,Fietsenstalling f1,naast stationsgebouw,0,0,0, ,NMBS,Overdekt (luifel),28,0,0,0,0,0,0,0,0,0,28,28,0,0,1,"3° 11' 34,791"" E","51° 17' 41,992"" N"
332,333,866,866,"176339,498 m","206231,254 m",0,Bouwel,866,20150028011,30511103912, ,Fietsenstalling f2,op parking,0,0,-1,Bekaert draad,NMBS,Overdekt (luifel),42,0,0,0,0,0,0,0,0,0,42,42,0,0,1,"3° 11' 37,085"" E","51° 17' 42,510"" N"
493,494,435,435,"179046,165 m","206567,765 m",0,Wolfstee,435,20150031001,0, ,Fietsenstalling f1,Achterkant station op parking P1,0,0,0,NVT,NMBS,Overdekt (luifel),164,162,0,0,8,0,0,0,0,0,334,326,8,-1,1,"3° 59' 2,933"" E","51° 6' 30,223"" N"
333,334,377,377,"182209,051 m","208011,654 m",0,Herentals,377,20150034221,0, ,Fietsenstalling f2,Voorzijde ts parking P3 en busstation,0,0,0,NVT,NMBS,Open lucht,0,224,0,0,0,0,0,0,0,0,224,224,0,0,1,"3° 59' 5,225"" E","51° 6' 27,357"" N"
334,335,909,909,"182111,155 m","207941,296 m",0,Herentals,909,20150034221,0, ,Fietsenstalling f3a,Voor stationsgebouw ts P4 en P5,0,0,0,NVT,NMBS,Open lucht,0,627,0,0,0,12,0,0,0,0,639,627,12,0,1,"3° 59' 9,856"" E","51° 6' 28,825"" N"
494,495,908,908,"182215,735 m","208003,019 m",0,Herentals,908,20150034221,0, ,Fietsenstalling f3b,voor stationsgebouw,1,1,1,draadafsluiting,NMBS,Open lucht,0,110,0,0,0,6,0,0,0,0,116,110,6,0,1,"3° 59' 9,502"" E","51° 6' 29,273"" N"
335,336,413,413,"187266,730 m","207243,622 m",0,Olen,413,20150040010,0, ,Fietsenstalling f1,Stationsplein/Klein Holland,0,0,0,NVT,NMBS,Open lucht,0,83,0,0,0,0,0,0,0,0,83,83,0,0,1,"4° 17' 48,467"" E","51° 0' 35,689"" N"
336,337,974,974,"187329,679 m","207235,611 m",0,Olen,974,20150040010,0, ,Fietsenstalling f2,ex-goederenkoer/perron 2,0,0,0,NVT,NMBS,Overdekt (luifel),144,0,0,0,12,0,0,0,0,0,156,144,12,0,1,"4° 17' 48,089"" E","51° 0' 34,604"" N"
495,496,367,367,"193362,636 m","206735,990 m",0,Geel,367,20150047001,0, ,Fietsenstalling f1,Boeksheide tegenover perron 1,0,0,0,NVT,NMBS,Overdekt (luifel),56,0,0,0,0,0,0,0,0,0,56,56,0,0,1,"4° 13' 39,634"" E","51° 0' 53,501"" N"
496,497,367,367,"193410,303 m","206743,596 m",0,Geel,367,20150047001,0, ,Fietsenstalling f2,Aan perron 2/op parking P1,0,0,0,NVT,NMBS,Overdekt (luifel),84,0,0,0,0,0,0,0,0,0,84,84,0,0,1,"4° 13' 37,163"" E","51° 0' 53,500"" N"
497,498,367,367,"193430,418 m","206747,653 m",0,Geel,367,20150047001,0, ,Fietsenstalling f3,Aan perron 1/Handelsstraat,0,0,0,NVT,NMBS,Overdekt (luifel),84,0,0,0,0,0,0,0,0,0,84,84,0,0,1,"4° 13' 41,461"" E","51° 0' 54,686"" N"
498,499,879,879,"193428,221 m","206729,228 m",0,Geel,879,20150047001,0, ,Fietsenstalling f4,Aan perron 1/Handelsstraat,0,0,0,NVT,NMBS,Overdekt (luifel),24,0,0,0,0,0,0,0,0,0,24,24,0,0,1,"4° 13' 41,425"" E","51° 0' 54,025"" N"
499,500,880,880,"193358,072 m","206712,494 m",0,Geel,880,20150047001,0, ,Fietsenstalling f1,voor stationsgebouw,0,0,0,NVT,NMBS,Overdekt (luifel),112,0,0,0,0,0,0,0,0,0,112,112,0,0,1,"3° 47' 47,415"" E","51° 0' 11,244"" N"
500,501,881,881,"193366,181 m","206670,642 m",0,Geel,881,20150047001,0, ,Fietsenstalling f2,Eikerwegel,0,0,0,NVT,NMBS,Andere,120,49,0,0,0,0,0,0,0,0,169,169,0,0,1,"3° 47' 50,145"" E","51° 0' 9,727"" N"
501,502,882,882,"193349,247 m","206674,368 m",0,Geel,882,20150047001,30690011914, ,Fietsenstalling f1,fietsenstalling perron 1,0,0,0,NVT,NMBS,Overdekt (luifel),243,0,0,0,0,0,0,0,0,0,243,243,0,-1,1,"3° 6' 47,198"" E","50° 48' 0,691"" N"
502,503,883,883,"193327,319 m","206679,617 m",0,Geel,883,20150047001,0, ,Fietsenstalling f2,Zandputstraat,0,0,1,trespa panelen,NMBS,Overdekt (luifel),150,0,0,0,4,0,0,0,0,0,154,150,4,0,1,"3° 6' 44,509"" E","50° 48' 0,529"" N"
503,504,884,884,"193309,539 m","206656,164 m",0,Geel,884,20150047001,0, ,Fietsenstalling f2,Zandputstraat,0,0,1,trespa panelen,NMBS,Overdekt (luifel),150,0,0,0,4,0,0,0,0,0,154,150,4,0,1,"3° 6' 45,225"" E","50° 48' 1,251"" N"
337,338,401,401,"202103,363 m","209185,236 m",0,Mol,401,20150055024,0, ,Fietsenstalling f1,Tussen stationsgebouw en overweg,0,0,0,NVT,NMBS,Overdekt (luifel),56,0,0,0,0,0,0,0,0,0,56,56,0,0,1,"4° 13' 22,146"" E","50° 57' 15,401"" N"
338,339,959,959,"202252,447 m","209239,866 m",0,Mol,959,20150055024,0, ,Fietsenstalling f2,Tussen stationsgebouw en parking P1,0,0,0,NVT,NMBS,Overdekt (luifel),132,0,0,0,6,0,0,0,0,0,138,132,6,0,1,"4° 13' 21,252"" E","50° 57' 16,322"" N"
504,505,960,960,"202217,776 m","209227,077 m",0,Mol,960,20150055024,0, ,Fietsenstalling f1,Ts dienstgebouw en stationsgebouw,0,0,0,NVT,NMBS,Overdekt (luifel),196,0,0,0,16,0,0,0,0,0,212,196,16,0,1,"3° 45' 46,022"" E","51° 1' 14,337"" N"
